id,name,age,Isstudent,major,specialty,personalHistory,isInterview,introduction
6148,박영희,81,0,수학과,연구R&D,30,1,멘티의 성장과 목표 달성을 위해 연구R&D에서 함께 노력하겠습니다.
6149,황지수,87,0,경영학과,건설건축,10,1,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6150,최은정,76,0,경영학과,인사노무HRD,20,1,편안한 분위기에서 멘티들을 인사노무HRD 분야로 이끌어드리겠습니다.
6151,정다은,63,0,경제학과,기획전략,10,0,기획전략 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
6152,장미정,71,0,정치외교학과,공공복지,20,0,멘티의 성장과 목표 달성을 위해 공공복지에서 함께 노력하겠습니다.
6153,황지수,67,0,기계공학과,디자인,30,1,멘티의 성장과 목표 달성을 위해 디자인에서 함께 노력하겠습니다.
6154,최은정,74,0,경제학과,인사노무HRD,20,0,세심함의 강점을 살려 저의 인사노무HRD 노하우를 알려드리겠습니다.
6155,이민수,85,0,전기전자공학,생산,30,1,30년 이상의 경력을 통해 여러분을 생산 전문가로 성장시켜드리겠습니다.
6156,이민수,76,0,건축학과,미디어문화스포츠,30,0,세심함의 강점을 살려 저의 미디어문화스포츠 노하우를 알려드리겠습니다.
6157,조현우,79,0,컴퓨터공학,디자인,10,1,멘티의 성장과 목표 달성을 위해 디자인에서 함께 노력하겠습니다.
6158,최은정,70,0,전기전자공학,구매자재물류,10,0,편안한 분위기에서 멘티들을 구매자재물류 분야로 이끌어드리겠습니다.
6159,황지수,69,0,화학공학과,총무법무사무,30,1,세심함의 강점을 살려 저의 총무법무사무 노하우를 알려드리겠습니다.
6160,조현우,60,0,경제학과,의료,20,1,의료 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
6161,김철수,86,0,화학과,교육,30,1,편안한 분위기에서 멘티들을 교육 분야로 이끌어드리겠습니다.
6162,문지훈,84,0,화학공학과,금융보험,10,1,10년 이상의 경력을 통해 여러분을 금융보험 전문가로 성장시켜드리겠습니다.
6163,장미정,76,0,수학과,의료,10,1,세심함의 강점을 살려 저의 의료 노하우를 알려드리겠습니다.
6164,황지수,64,0,지리학과,의료,10,1,10년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6165,문지훈,68,0,사학과,서비스,10,1,10년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6166,정다은,62,0,영어영문학과,공공복지,30,1,편안한 분위기에서 멘티들을 공공복지 분야로 이끌어드리겠습니다.
6167,최은정,71,0,컴퓨터공학,기획전략,20,1,세심함의 강점을 살려 저의 기획전략 노하우를 알려드리겠습니다.
6168,최은정,81,0,기계공학과,고객상담TM,10,0,세심함의 강점을 살려 저의 고객상담TM 노하우를 알려드리겠습니다.
6169,최은정,74,0,영어영문학과,마케팅홍보조사,20,0,세심함의 강점을 살려 저의 마케팅홍보조사 노하우를 알려드리겠습니다.
6170,김철수,62,0,물리학과,상품기획MD,20,1,상품기획MD에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6171,정다은,75,0,행정학과,생산,20,1,20년 이상의 경력을 통해 여러분을 생산 전문가로 성장시켜드리겠습니다.
6172,정다은,86,0,철학과,디자인,10,0,10년 이상의 경력을 통해 여러분을 디자인 전문가로 성장시켜드리겠습니다.
6173,박영희,72,0,건축학과,기획전략,10,0,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6174,김철수,76,0,영어영문학과,총무법무사무,30,1,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6175,박영희,87,0,화학과,디자인,10,1,디자인 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
6176,신동엽,86,0,건축학과,생산,10,1,생산에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6177,최은정,83,0,화학과,의료,10,0,의료에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6178,신동엽,82,0,철학과,상품기획MD,10,1,세심함의 강점을 살려 저의 상품기획MD 노하우를 알려드리겠습니다.
6179,문지훈,83,0,통계학과,기획전략,10,1,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6180,정다은,79,0,영어영문학과,생산,30,1,생산에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6181,조현우,86,0,화학공학과,디자인,20,1,편안한 분위기에서 멘티들을 디자인 분야로 이끌어드리겠습니다.
6182,최은정,83,0,건축학과,금융보험,10,0,멘티의 성장과 목표 달성을 위해 금융보험에서 함께 노력하겠습니다.
6183,황지수,87,0,사학과,인사노무HRD,30,1,멘티의 성장과 목표 달성을 위해 인사노무HRD에서 함께 노력하겠습니다.
6184,최은정,85,0,경제학과,마케팅홍보조사,20,1,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6185,장미정,62,0,국어국문학과,교육,10,1,교육에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6186,장미정,81,0,기계공학과,의료,20,0,20년 이상의 경력을 통해 여러분을 의료 전문가로 성장시켜드리겠습니다.
6187,이민수,81,0,컴퓨터공학,미디어문화스포츠,10,1,멘티의 성장과 목표 달성을 위해 미디어문화스포츠에서 함께 노력하겠습니다.
6188,장미정,71,0,건축학과,건설건축,20,0,멘티의 성장과 목표 달성을 위해 건설건축에서 함께 노력하겠습니다.
6189,조현우,64,0,행정학과,IT개발데이터,20,0,IT개발데이터에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6190,황지수,60,0,화학공학과,공공복지,10,0,10년 이상의 경력을 통해 여러분을 공공복지 전문가로 성장시켜드리겠습니다.
6191,이민수,64,0,국어국문학과,총무법무사무,10,0,편안한 분위기에서 멘티들을 총무법무사무 분야로 이끌어드리겠습니다.
6192,문지훈,77,0,물리학과,건설건축,10,1,건설건축 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
6193,이민수,73,0,화학과,의료,30,1,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6194,문지훈,60,0,지리학과,기획전략,10,1,10년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6195,장미정,61,0,통계학과,서비스,30,1,편안한 분위기에서 멘티들을 서비스 분야로 이끌어드리겠습니다.
6196,문지훈,84,0,중어중문학과,기획전략,10,1,기획전략에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6197,장미정,84,0,화학과,공공복지,20,1,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6198,장미정,65,0,영어영문학과,영업판매무역,30,0,편안한 분위기에서 멘티들을 영업판매무역 분야로 이끌어드리겠습니다.
6199,장미정,76,0,사학과,IT개발데이터,30,1,IT개발데이터에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6200,조현우,62,0,경영학과,IT개발데이터,20,0,세심함의 강점을 살려 저의 IT개발데이터 노하우를 알려드리겠습니다.
6201,조현우,74,0,미디어커뮤니케이션학과,운전운송배송,30,1,다양한 경험과 30년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6202,박영희,68,0,미디어커뮤니케이션학과,구매자재물류,20,0,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6203,최은정,72,0,컴퓨터공학,생산,20,0,20년 이상의 경력을 통해 여러분을 생산 전문가로 성장시켜드리겠습니다.
6204,장미정,80,0,영어영문학과,건설건축,30,0,다양한 경험과 30년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6205,김철수,69,0,정치외교학과,교육,10,1,편안한 분위기에서 멘티들을 교육 분야로 이끌어드리겠습니다.
6206,최은정,65,0,화학과,인사노무HRD,20,0,20년 이상의 경력을 통해 여러분을 인사노무HRD 전문가로 성장시켜드리겠습니다.
6207,신동엽,74,0,물리학과,고객상담TM,20,1,20년 이상의 경력을 통해 여러분을 고객상담TM 전문가로 성장시켜드리겠습니다.
6208,최은정,62,0,영어영문학과,인사노무HRD,30,0,30년 이상의 경력을 통해 여러분을 인사노무HRD 전문가로 성장시켜드리겠습니다.
6209,최은정,65,0,경제학과,미디어문화스포츠,30,1,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6210,장미정,83,0,전기전자공학,공공복지,20,1,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6211,문지훈,86,0,건축학과,금융보험,10,1,금융보험 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
6212,문지훈,85,0,건축학과,생산,30,0,세심함의 강점을 살려 저의 생산 노하우를 알려드리겠습니다.
6213,이민수,67,0,컴퓨터공학,IT개발데이터,30,0,IT개발데이터에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6214,장미정,66,0,국어국문학과,미디어문화스포츠,30,1,다양한 경험과 30년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6215,박영희,84,0,영어영문학과,구매자재물류,30,0,편안한 분위기에서 멘티들을 구매자재물류 분야로 이끌어드리겠습니다.
6216,정다은,78,0,전기전자공학,디자인,10,1,세심함의 강점을 살려 저의 디자인 노하우를 알려드리겠습니다.
6217,문지훈,75,0,물리학과,마케팅홍보조사,20,1,편안한 분위기에서 멘티들을 마케팅홍보조사 분야로 이끌어드리겠습니다.
6218,이민수,78,0,화학과,미디어문화스포츠,10,1,세심함의 강점을 살려 저의 미디어문화스포츠 노하우를 알려드리겠습니다.
6219,정다은,74,0,기계공학과,인사노무HRD,10,0,세심함의 강점을 살려 저의 인사노무HRD 노하우를 알려드리겠습니다.
6220,박영희,67,0,경제학과,미디어문화스포츠,10,1,다양한 경험과 10년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6221,황지수,70,0,기계공학과,디자인,20,0,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6222,신동엽,65,0,화학과,서비스,10,1,서비스에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6223,김철수,73,0,미디어커뮤니케이션학과,총무법무사무,10,1,10년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6224,조현우,67,0,중어중문학과,구매자재물류,10,0,세심함의 강점을 살려 저의 구매자재물류 노하우를 알려드리겠습니다.
6225,문지훈,69,0,경영학과,마케팅홍보조사,30,1,마케팅홍보조사에 대한 열정을 가진 멘티들에게 실질적인 조언을 제공하겠습니다.
6226,황지수,74,0,통계학과,인사노무HRD,20,0,20년 이상의 경력을 통해 여러분을 인사노무HRD 전문가로 성장시켜드리겠습니다.
6227,정다은,61,0,경영학과,생산,30,1,다양한 경험과 30년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6228,조현우,87,0,국어국문학과,교육,20,0,다양한 경험과 20년의 경력을 통해 멘티 여러분을 지원하겠습니다.
6229,신동엽,79,0,물리학과,운전운송배송,10,1,10년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6230,이민수,87,0,영어영문학과,마케팅홍보조사,20,1,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6231,신동엽,64,0,수학과,금융보험,30,1,30년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6232,김철수,72,0,전기전자공학,디자인,30,1,멘티의 성장과 목표 달성을 위해 디자인에서 함께 노력하겠습니다.
6233,김철수,64,0,화학공학과,상품기획MD,30,1,상품기획MD 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
6234,최은정,63,0,전기전자공학,상품기획MD,10,1,10년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6235,김철수,63,0,화학공학과,상품기획MD,20,1,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6236,정다은,83,0,정치외교학과,기획전략,30,0,편안한 분위기에서 멘티들을 기획전략 분야로 이끌어드리겠습니다.
6237,박영희,79,0,중어중문학과,총무법무사무,10,1,총무법무사무 분야의 전문성을 바탕으로 멘티에게 실질적인 도움을 드리겠습니다.
6238,최은정,68,0,화학공학과,인사노무HRD,20,0,멘티의 성장과 목표 달성을 위해 인사노무HRD에서 함께 노력하겠습니다.
6239,장미정,75,0,물리학과,기획전략,20,0,20년 동안 쌓아온 경험을 바탕으로 멘티들에게 도움을 드리고 싶습니다.
6240,정다은,64,0,수학과,교육,30,0,30년 이상의 경력을 통해 여러분을 교육 전문가로 성장시켜드리겠습니다.
6241,문지훈,79,0,미디어커뮤니케이션학과,디자인,20,1,멘티의 성장과 목표 달성을 위해 디자인에서 함께 노력하겠습니다.
